id_produk,nama_produk,review,id_user,nama_akun,rating_user,ulasan_produk,waktu_review,varian_produk
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,14,UI0109,Bayu,5,none,7 bulan lalu,Varian: MJ01
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,15,UI0110,Andika,5,"ukurannya lebih gede dari yang dibayangin, tapi overall mantep sih",8 bulan lalu,Varian: MJ02
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,16,UI0111,Alf,5,lebih enak ini buat main valorant dibanding mousepad steelseries yg saya beli lebih mahal,8 bulan lalu,Varian: MJ02
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,17,UI0112,Fedo,5,bahan tebal dan kokoh dengan harga murah barang berkualitas dan pasti goodgaming termurah,8 bulan lalu,Varian: MJ01
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,18,UI0113,Ariq,5,bagusss bangettt moousepadny huhu,8 bulan lalu,Varian: MJ03
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,19,UI0114,f***a,5,"sesuai deskripsi, mousepad ny cocok bgt emg buat control, GGS terbaik!! tq tq",8 bulan lalu,Varian: MJ02
PI0106,Rexus Mousepad Daxa Jacquard - MJ01,20,UI0115,Wahyu,5,Barangnya mantap 👍 bebas ongkir sih tapi nunggu 3 hari baru nyampe padahal antar jkt,9 bulan lalu,Varian: MJ02
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,1,UI0116,F***r,5,nice lah,2 minggu lalu,Varian: Wht Hall Effect
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,2,UI0117,gilang,5,nice,1 bulan lalu,Varian: Blck Hall Efect
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,3,UI0118,H***h,5,Mantap… semoga awet 👍,1 bulan lalu,Varian: Wht Hall Effect
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,4,UI0119,Vincentius,5,"barang ok cuma pengiriman aja lama, 26 malam co 28 pagi baru dikirim",1 bulan lalu,Varian: Wht Hall Effect
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,5,UI0120,Rivaldo,5,Adminnya responsif + informatif banget 😭😭 ttep dikirim walau lewat jam batasnya. Luv u minn 🫰🏻🫰🏻🫰🏻,3 bulan lalu,Varian: Wht Hall Effect
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,6,UI0121,Rayhan,5,siiiip aman jayaa,6 bulan lalu,Varian: Hitam
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,7,UI0122,I***a,5,"Sampai tepat waktu, bekerja dengan baik, smua isi dus lengkap, gokil, semoga awet",7 bulan lalu,Varian: Putih
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,8,UI0123,Rafli,5,Well played,8 bulan lalu,Varian: Hitam
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,9,UI0124,Hari,5,"dus penyok, packing kurang safety",9 bulan lalu,Varian: Hitam
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,10,UI0125,K***d,4,"Kardus Penyok, Overall Good",9 bulan lalu,Varian: Hitam
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,11,UI0126,arjuna,5,"GOOGS,",11 bulan lalu,none
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,12,UI0127,K***n,4,"Barang oke, belum dicoba. Tapi pengemasannya sangat kurang, packing sebaiknya menggunakan double box dan double bubble wrap. Barang saya sampai saat hujan, box kena basah...",12 bulan lalu,none
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,13,UI0128,Z***r,4,Kardus kemasan penyok dan dalam kondisi tidak baik,Lebih dari 1 tahun lalu,none
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,14,UI0129,Vitalis,5,sesuai dengan harapan,Lebih dari 1 tahun lalu,none
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,15,UI0130,Achmad,5,"Respon seller cepet, mantab dah pokoknya. tempat favorit kalo beli gaming gear",Lebih dari 1 tahun lalu,none
PI0107,Rexus Bluetooth Gamepad Gladius GX300 - Blck Hall Efect,16,UI0131,i***s,5,garansi resmi Packing Bagus Harganya bersaing,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,1,UI0132,Irfan,5,mantap betul,2 bulan lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,2,UI0133,IKA,5,bagus,4 bulan lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,3,UI0134,H***s,5,"Mantep, dpt bonus botol minum jg 🤣",5 bulan lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,4,UI0135,A***o,5,"pelayanan sangat baik!, langsung minta upgrade switch juga bisa disini.",5 bulan lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,5,UI0136,Bintang,5,"jdi pro setelah pakai ini , Video mousenya ada di tiktok Bintang.re yaa",7 bulan lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,6,UI0137,Johan,5,Mantab semoga awet 👍🏻,8 bulan lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,7,UI0138,J***o,5,"memang top, enak sekali mouse-nya, pengiriman juga super cepat. recommended pokoknya👍",10 bulan lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,8,UI0139,Alif,5,good,11 bulan lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,9,UI0140,Muzafa,5,"Sebagai user G903, mouse G Pro Wireless (GPW) ini ringan parah, debes!!!!",Lebih dari 1 tahun lalu,Varian: Mouse Only
PI0108,Logitech G pro Wireless Gaming Mouse,10,UI0141,Bagas,5,none,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,11,UI0064,R***a,5,Selalu senang belanja bersama GGS Salam untuk obet dari anak king 2 bekasi haha,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,12,UI0075,Kresna,5,bagus,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,13,UI0064,R***a,5,Admin : ⭐️⭐️⭐️⭐️⭐️ Pelayanan : ⭐️⭐️⭐️⭐️⭐️ Gurih sekali everybody!!!,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,14,UI0142,Fargadioni,5,Memang GGS terbaik🥴👍,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,15,UI0143,Supardi,5,ga pernah belanja sepuas ini . keren sellernya pesan jam 1 siang jam 4 sudah sampai dihari yang sama. gercep banget. barangnya kualitasnya ga usa d raguin rekomendasi sel...,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,16,UI0144,Hujaifal,5,100%%,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,17,UI0145,Ruben,5,"Mantap, dari dulu sampai sekarang ggs selalu jadi pilihan Dari jaman kaskus selalu the best",Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,18,UI0146,N***s,5,"Pindah dari Model O yang ku pikir sudah ""endgame"" ternyata GPW ini lebih gila lagi. Memang bagus banget gila Logitech, worth all the hype. Ada harga ada barang :)...",Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,19,UI0147,Hannan,5,worth it,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,20,UI0148,Nino,5,Seperti biasa selalu terbaik dalam pelayanan,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,21,UI0149,R***d,5,none,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,22,UI0053,M***d,5,"Mantap datang dengan selamat tanpa kerusakan apapun, packing rapi, sesuai ekspetasi saya alhamdulillah",Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,23,UI0150,D***n,5,Kiriman cepat dan Penjual juga sopan,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,24,UI0151,Thorik,5,mantap pengiriman cepat package rapih,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,25,UI0152,T***n,5,"Ggs ga pernah salah emang , best of the best",Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,26,UI0153,Safwan,5,Very good quality mouse. Satisfied with the purchase.,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,27,UI0154,n***a,5,"packing bagus dan rapi. mouse sdh d pakai, tdk ada masalah. kurir jg sdh langganan kesini. tq all",Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,28,UI0155,Kobar,5,"Respon Cepet, Jam 16.00 Checkout, Jam 17.00 Barang udah dikirim. Brominnya juga ramah banget👌🏻",Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,29,UI0156,Justin,5,Mantap bet,Lebih dari 1 tahun lalu,none
PI0108,Logitech G pro Wireless Gaming Mouse,30,UI0157,Arief,5,"Barang bagus, dan pengiriman tepat waktu",Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,1,UI0158,G***e,5,berfungsi baik,6 bulan lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,2,UI0159,R***n,5,overall puas tapi LOD nya lumayan tinggi (disarankan pake mousepad tebal),9 bulan lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,3,UI0038,Dicky,5,"performa ok, mantap barangnya cepat sampai",Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,4,UI0160,Chandra,5,"Desain minimalis, Feel tombolnya enak dan gak terlalu berisik setiap klik. Pengaturan melalui aplikasi SteelSeries GG sangat mumpuni, semua tombol bisa di-custom dan bisa...",Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,5,UI0161,arif,5,thankss,Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,6,UI0162,gusmi,5,"respon kenceng dan ramah, packingnya bagus. klo dilihat sekilas pasti hampir g ada beda sama versi murahnya rival 95, tapi pas digenggam dan dipencet baru berasa, kabel l...",Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,7,UI0157,Arief,5,Admin jelas fast response.. lalu dalam membuat keterangan ppada produknya jg jelas sehingga tidak perlu tanya lg tinggal gas beli.. barnag dikirim dg baik secara kemasa...,Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,8,UI0163,Toserba,5,none,Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,9,UI0150,D***n,5,the best sih kalau urusan gear 💪🏻,Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,10,UI0164,Nahla,5,"mousenya pendek bagi saya, sama pencetan tombol jempol terlalu kecil",Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,11,UI0165,Samuel,5,produk berfungsi dengan normal dan ori,Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,12,UI0166,Maximilianus,5,"barang sesuai deskripsi, pengiriman cepat dan packaging aman",Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,13,UI0167,G***n,5,"barang mantap, respons super cepat",Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,14,UI0168,Emir,5,Gila mantep bgt ni barangg,Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,15,UI0169,Fabian,5,sexual harapan ;),Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,16,UI0170,Nuruddin,5,"mantap gan, packingnya rapih, aman semua, dapet voucher juga dan dikasih gelang mantap banget. semoga barangnya awet juga",Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,17,UI0171,Trianto,5,"barang sampai tujuang dengan aman,respon cepat dan ramah",Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,18,UI0172,Fiona,5,bagus barang nya belom di coba tapi,Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,19,UI0150,D***n,5,"seller fast respond, diproses cepat, box mulus dan produk berfungsi dengan baik.",Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,20,UI0173,a***h,5,"barang bagus, lebih kecil dari rival 310 tapi performa kurang lebih sama, rekomended banget",Lebih dari 1 tahun lalu,none
PI0109,SteelSeries Rival 3 - Gaming Mouse,21,UI0174,Yoga,5,"Untuk kualitas produk tidak perlu diragukan, asal pemakaian apik 5 tahun masih oke. Tombolnya empuk terutama bagian makro, karna terbiasa dengan dengan tombol makro yang...",Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,1,UI0175,a***l,5,"Berfungsi dengan baik, tidak ada cacat, mantap",5 bulan lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,2,UI0176,J***n,5,"untuk barang bagus sampai lokasi tapi ada penyot dikotak, suara enak tapi build quality seperti kopong jadi suara juga seperti berlebih di mid",6 bulan lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,3,UI0177,F***d,5,Suaranya lumanyan. Betul kata orang2 kualitas mic-nya tergolong bagus utk harga dibawah 300k. Cuma dikuping agak kurang rapet aja.,6 bulan lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,4,UI0178,Michael,4,"Barangnya bagus sesuai review, mic berfungsi dgn baik, kualitas suaranya jg bagus, bukan tipe headphone yg ngebas bgt, netral lah ini cm minusnya kardusnya udah penyok2 p...",9 bulan lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,5,UI0152,T***n,5,"Barangnya mantap, pengirimannya cepat, pas dipakai nyaman banget. Mantap dah pokoknya",11 bulan lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,6,UI0179,N***i,5,nice,11 bulan lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,7,UI0180,Robby,5,"mantap, admin fast respon. naise",Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,8,UI0181,Vincent,4,"Utk barang oke, hanya saja sempat salah kirim barang, namun di respon dgn baik sm penjual",Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,9,UI0182,handhika,5,bagus banget deh ini headphonenya,Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,10,UI0183,Ricardo,5,keren bangetbat dah ah ngerasa jadi vanosgaming ahaii,Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,11,UI0184,H***u,5,sudah mendarat ditangan dan berfungsi dgn baik. trm kasih,Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,12,UI0160,Chandra,5,"enak suaranya, mantap",Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,13,UI0060,Muhammad,5,"aman, smoga awet",Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,14,UI0036,A***i,5,barang oke dan sesuai dengan pesanan. packing bagus namun pengiriman rada sedikit lama. tapi overal puas bgt belanja disini,Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,15,UI0185,Yusuf,5,pembelian kedua,Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,16,UI0186,Galih,5,mayan headset baru hahah.. kualitas? gk usah ditanya dbe punya,Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,17,UI0187,Alifudin,5,barang bagus sih. nyaman suaranya oke mic nya oke. penjual juga ramah . mantab . ga bosen belanja di sini . garansinya ori,Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,18,UI0188,H***l,5,barang sudah sampai untuk pengiriman ya biasa saja si standar pada umumnya. kondisi baru. next time beli barang apa lagi ya kira kira di GGS,Lebih dari 1 tahun lalu,none
PI0110,dbE GM210 / GM 210 7.1 Virtual Surround - Gaming Headphone,19,UI0189,Fashan,5,"sesuai deskripsi, sayang kardusnya dateng rusak, entah gara2 ekpedisi atau dari tokonya",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,1,UI0190,Dimas,5,Mangstap Djivva,7 bulan lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,2,UI0191,Aldy,5,Mantap,7 bulan lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,3,UI0192,B***i,5,"Bagusnya: -Packaging bagus dan rapih -Barang cepat diproses -Produk sesuai -Barangnya bagus, size cocok di tangan, responsive, design simple tapi gak murahan, free batter...",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,4,UI0193,Demmy,5,"Cepat untuk pengiriman dan responsenya, barangnya juga mantap aman",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,5,UI0194,Andreas,5,"Belanja di toko ini kesekian kali, memuaskan terus.",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,6,UI0195,Lukman,4,"barangnya ori, pengiriman jg cepat.. cuma saran jika memang bonus tumbler atau apapun itu habis, bisa dikabari sebelum transaksi atau bisa diganti gambarnya. agar kesanny...",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,7,UI0196,adrian,5,"barang sampai dengan aman, lebih enak sih drpd g304 moga2 awet karena g304 saya ada masalah dobel klik",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,8,UI0197,Yedija,5,"mantappp. barang diterima dgn baik, agak kecil sih dari biasa yg saya pake tapi overall mantap. enak buat flick game fps 👍🏻👍🏻👍🏻",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,9,UI0198,Kiki,5,"Luar biasa ringan, tapi durable dan enak dipakai. Alternatif buat yang ingin mouse gaming tanpa merasa norak gara-gara RGB",Lebih dari 1 tahun lalu,Varian: Mouse Only
PI0112,Razer Orochi V2 - Gaming Mouse,10,UI0199,Naufal,5,"Sebelumnya pakai viper mini, mau upgrade viper ultimate tapi ukurannya lebih panjang. kalau mau nunggu viper mini ultimate (kalau ada) beli ini aja dulu, designnya lebih...",Lebih dari 1 tahun lalu,Varian: Mouse Only
PI0112,Razer Orochi V2 - Gaming Mouse,11,UI0200,Narendra,5,mantep grip nya pas banget yg demen hybrid claw/fingertip dengan ukuran tangan indo. hump di belakangnya masih cukup buat jadi ganjalan tangan jadi aimingnya gk terlalu l...,Lebih dari 1 tahun lalu,Varian: Mouse Only
PI0112,Razer Orochi V2 - Gaming Mouse,12,UI0053,M***d,5,Mousenya mantep tapi buat yg biasa pake ergo seukuran mamba kudu adaptasi dulu pelayanan toko goodgaming ga kalah mantep deh,Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,13,UI0073,I***n,5,"mouse nya kecil tapi bagus , pergerakan pun dikit delay nya",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,14,UI0201,andaris,5,"Joss Gandhoss, Recomended Seller👍👍👍👍",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,15,UI0202,A***a,5,Lebih bagus dari Logitech G305,Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,16,UI0203,A***n,5,none,Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,17,UI0127,K***n,5,"Barang sampai dengan selamat! Ukuran mouse termasuk kecil, finishing mouse nya matte dan tidak ada bagian karetnya (which is good - for me haha). Build quality nya ok, Mo...",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,18,UI0204,Andrew,5,"barang ori, recommended seller",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,19,UI0205,sololoquy,4,"Tiba aman Mouse feet nya ga rata, jadinya mouse wobbly pas di pakai Solusi sementara, lepas feet tengah sampai tiger arc muncul. solusi lain: gesek terus mousefeet tengah...",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,20,UI0206,Haryo,5,"barang original, respon cepat, pengiriman cepat",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,21,UI0207,d***a,5,Barang aman dan sesuai. Lapak cepat proses. Puas belanja disini 👍,Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,22,UI0208,a***y,5,none,Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,23,UI0209,R***f,5,"barang ori, kualitas terbaik, seller ramah",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,24,UI0210,Christopher,5,Straight upgrade dari G304 👍,Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,25,UI0211,Melvyn,5,Mantap. Packing baik sekali dgn bublerap. Mouse gaming wireless yg kecil dan ringan dan akurat utk bermain fps.,Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,26,UI0202,A***a,5,"kecil banget tp masih nyaman di tangan, tombol ringan dan snappy, rekomen buat dibawa kemana2 tp ga terlalu gamer-ish wkwk",Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,27,UI0115,Wahyu,5,mouse nya ringan banget dan ukurannya pas di tangan saya sebagai replacement logi m585 yang ukurannya 11-12 sama ini mouse. soal komunikasi atau service dari toko ini ju...,Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,28,UI0212,Kenji,5,Barang sampai dengan selamat walau ada drama drama instant. Sebagai pengganti G304 semoga aja awet,Lebih dari 1 tahun lalu,none
PI0112,Razer Orochi V2 - Gaming Mouse,29,UI0023,S***l,5,"barang bagus, pengiriman cepat banget",Lebih dari 1 tahun lalu,none
PI0113,Rexus Mouse Gaming Wireless SHAGA RX-130 - Hitam,1,UI0213,Ranndo,5,"respon chat cepat, barang bagus sesuai deskripsi, good lah sesuai nama toko goodgamingshop",2 hari lalu,Varian: Putih
PI0113,Rexus Mouse Gaming Wireless SHAGA RX-130 - Hitam,2,UI0214,Ruby,5,Agak ringan tapi ya saya coba dulu deh,3 minggu lalu,Varian: Hitam
PI0113,Rexus Mouse Gaming Wireless SHAGA RX-130 - Hitam,3,UI0215,A***s,5,Kerenn,1 bulan lalu,Varian: Putih
PI0113,Rexus Mouse Gaming Wireless SHAGA RX-130 - Hitam,4,UI0216,Ega,5,barangnya keren,1 bulan lalu,Varian: Putih
PI0113,Rexus Mouse Gaming Wireless SHAGA RX-130 - Hitam,5,UI0217,Septian,5,"susai dengan deskripsi, respon cepat, pengiriman cepat",1 bulan lalu,Varian: Putih
PI0113,Rexus Mouse Gaming Wireless SHAGA RX-130 - Hitam,6,UI0064,R***a,5,mantab gan.,1 bulan lalu,Varian: Putih
PI0113,Rexus Mouse Gaming Wireless SHAGA RX-130 - Hitam,7,UI0218,dewa,5,bagus bgt,1 bulan lalu,Varian: Putih
PI0113,Rexus Mouse Gaming Wireless SHAGA RX-130 - Hitam,8,UI0219,vendi,4,"bagus, responsif,tapi di dogle nya agak sedikit besar jadi sedikit susah untuk dimasukan ke port usb",2 bulan lalu,Varian: Putih
PI0113,Rexus Mouse Gaming Wireless SHAGA RX-130 - Hitam,9,UI0220,Ahmad,5,Sesui dengan apa yg di informasikan,5 bulan lalu,Varian: Hitam
