id_produk,nama_produk,id_user,nama_akun,rating_user,ulasan_produk,waktu_review,varian_produk,kategori
PI2353,MONSGEEK MG75 KEYBOARD KIT - Keyboard Gaming,UI0681,Ayu,5,"Barebonenya cakep, sesuai deskripsi, kondisi mulus, sellernya proses dan kirim luar biasa cepat sampainya, puas banget lah pokoknya, thanks ya!",11 bulan lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI2353,MONSGEEK MG75 KEYBOARD KIT - Keyboard Gaming,UI0739,Hanif,5,Mantapp,11 bulan lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI2353,MONSGEEK MG75 KEYBOARD KIT - Keyboard Gaming,UI0053,M***d,5,"pengiriman cepat,seller fast respon dan ramah, keyboard nya juga mantap udh dpt layout 75% exploded yg saya cari dgn harga termurah, anjay slebew pokoknya",11 bulan lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI2353,MONSGEEK MG75 KEYBOARD KIT - Keyboard Gaming,UI3305,Meinard,5,Keyboardnya mantap dan enak digunakan Build quality-nya terbaik Enak banget buat nge-game,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI2353,MONSGEEK MG75 KEYBOARD KIT - Keyboard Gaming,UI1707,Stephanie,5,bagus bgt! thanks seller,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Keyboard Gaming"
PI2354,Fantech MPR351 Firefly - RGB Gaming Mousepad,UI0033,V***o,5,"Sesuai dengan ekspektasi, terima kasih banyak",10 bulan lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2354,Fantech MPR351 Firefly - RGB Gaming Mousepad,UI0064,R***a,5,Mantap banget 🙏🏻,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2354,Fantech MPR351 Firefly - RGB Gaming Mousepad,UI0543,Hilmi,5,"Barang sesuai pesanan, mousepadnya ok. terimakasih",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2354,Fantech MPR351 Firefly - RGB Gaming Mousepad,UI3306,P***A,5,none,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2354,Fantech MPR351 Firefly - RGB Gaming Mousepad,UI3307,PRASETYO,5,bagus,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2354,Fantech MPR351 Firefly - RGB Gaming Mousepad,UI3308,tir,5,"bagus banget bang,pengirimannya juga sesuai waktu",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2354,Fantech MPR351 Firefly - RGB Gaming Mousepad,UI3309,Raditha,4,"mantap, harga boleh murah tapi kualitas tidak murahan, untuk lampunya terang klo lampu ruangan nya di matikan, -1 karena pengiriman nya lama",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2354,Fantech MPR351 Firefly - RGB Gaming Mousepad,UI1806,Y***e,5,Mantap,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2354,Fantech MPR351 Firefly - RGB Gaming Mousepad,UI1103,Fahri,5,bagus,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2354,Fantech MPR351 Firefly - RGB Gaming Mousepad,UI1298,aditya,5,recomended seller,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2354,Fantech MPR351 Firefly - RGB Gaming Mousepad,UI0208,a***y,5,barang sampai kondisi bagus gada yg rusak aman semua,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2354,Fantech MPR351 Firefly - RGB Gaming Mousepad,UI0061,G***g,5,none,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2355,Fantech OCB258 / OC-B258 Kursi Kerja Kantor Premium Office Chair,UI0159,R***n,4,"Ganyangka lumayan gede juga kursinya, tq",Lebih dari 1 tahun lalu,Varian: Hitam,"Rumah Tangga, Furniture, Kursi Kantor"
PI2355,Fantech OCB258 / OC-B258 Kursi Kerja Kantor Premium Office Chair,UI3310,Ahsa,5,5/5 kualitas produk 5/5 pelayanan seller Sebenarnya salah beli produk. Lupa ga perhatiin dikira serinya sama. Nyari yg ada head rest wkwk. Tapi produknya bagus. Build...,Lebih dari 1 tahun lalu,Varian: Hijau,"Rumah Tangga, Furniture, Kursi Kantor"
PI2355,Fantech OCB258 / OC-B258 Kursi Kerja Kantor Premium Office Chair,UI3311,Danialukita,5,Mantap!,Lebih dari 1 tahun lalu,Varian: Hijau,"Rumah Tangga, Furniture, Kursi Kantor"
PI2355,Fantech OCB258 / OC-B258 Kursi Kerja Kantor Premium Office Chair,UI3312,RAHMANSYAH,5,garansi resmi. Kursinya empuk!. kelengkapan sesuai. Harganya bersaing. Packing Bagus. Mantap gays. meski ke Jambi tapi tiba dgn sangat aman. terimakasih toko & kurir....,Lebih dari 1 tahun lalu,Varian: Putih,"Rumah Tangga, Furniture, Kursi Kantor"
PI2355,Fantech OCB258 / OC-B258 Kursi Kerja Kantor Premium Office Chair,UI0660,S***y,5,"teruntuk admin ganteng / cantik terima kasih sudah di bantukan buat claim kerusakan barangnya dan sangan ramah, semua teratasi dengan baik. good job 👍🏻👍🏻",Lebih dari 1 tahun lalu,Varian: Hitam,"Rumah Tangga, Furniture, Kursi Kantor"
PI2355,Fantech OCB258 / OC-B258 Kursi Kerja Kantor Premium Office Chair,UI0645,S***n,5,"pelayanan cukup baik, bangku dikirim cepat. cuma GOJEK-nya minta tambahan duit 50rb. Padahal sudah tersedia di aplikasi. jadi masalahnya adalah di GOJEKNYA bukan di selle...",Lebih dari 1 tahun lalu,Varian: Putih,"Rumah Tangga, Furniture, Kursi Kantor"
PI2355,Fantech OCB258 / OC-B258 Kursi Kerja Kantor Premium Office Chair,UI3313,Astuti,1,"Krn warna putih hanya pd kakinya, utk samdaran kursinya lbh ke abu2",Lebih dari 1 tahun lalu,Varian: Putih,"Rumah Tangga, Furniture, Kursi Kantor"
PI2355,Fantech OCB258 / OC-B258 Kursi Kerja Kantor Premium Office Chair,UI0801,f***s,5,mantap barangnya,Lebih dari 1 tahun lalu,Varian: Abu-abu,"Rumah Tangga, Furniture, Kursi Kantor"
PI2355,Fantech OCB258 / OC-B258 Kursi Kerja Kantor Premium Office Chair,UI0405,Lucky,5,"semua ok, tapi instruksi cara merakitnya kurang jelas.",Lebih dari 1 tahun lalu,Varian: Hitam,"Rumah Tangga, Furniture, Kursi Kantor"
PI2355,Fantech OCB258 / OC-B258 Kursi Kerja Kantor Premium Office Chair,UI0215,A***s,5,fast respon. trims,Lebih dari 1 tahun lalu,Varian: Hijau,"Rumah Tangga, Furniture, Kursi Kantor"
PI2355,Fantech OCB258 / OC-B258 Kursi Kerja Kantor Premium Office Chair,UI0685,M***a,4,kualitas barang dan packaging sangat baik. instruksi perakitan sulit dipahami,Lebih dari 1 tahun lalu,Varian: Putih,"Rumah Tangga, Furniture, Kursi Kantor"
PI2356,Fantech HG11 Captain 7.1 - Gaming Headset,UI0053,M***d,5,Earcupnya lembut. Nyaman dan praktis tinggal plug and play.Best value headset.,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2356,Fantech HG11 Captain 7.1 - Gaming Headset,UI0053,M***d,5,keren bngt,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2356,Fantech HG11 Captain 7.1 - Gaming Headset,UI0263,Andhika,5,suaranyaaa menggelegar.. bener dah ini mah kemurahaann 🤣😂🤣😂,Lebih dari 1 tahun lalu,Varian: Vibration Black,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2356,Fantech HG11 Captain 7.1 - Gaming Headset,UI3314,Bi,5,rekomendd seller. tq gan.,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2356,Fantech HG11 Captain 7.1 - Gaming Headset,UI0060,Muhammad,5,"Barang sesuai dengan deskripsi, respon dan pengiriman juga sangat cepat. dapet bonus gelang juga, mantap laahh",Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2356,Fantech HG11 Captain 7.1 - Gaming Headset,UI0041,Arif,5,barang cepat datang dan qualitas sesuai ekspetasi,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2356,Fantech HG11 Captain 7.1 - Gaming Headset,UI3315,haidar,5,"Mantab barangnya, seller responsif",Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2356,Fantech HG11 Captain 7.1 - Gaming Headset,UI0420,Nur,5,"barang sampai dengan selamat, pengiriman mantap",Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2356,Fantech HG11 Captain 7.1 - Gaming Headset,UI1171,Rivaldi,5,Gk nyesel beli di toko ini barangnya aman dan cepat pengirimannya,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI0053,M***d,5,"setelah di pakai dalam 3 hari, cukup nyaman dan yah sesuai ekspetasi, adminnya juga rendah hati. mau nerima cancel orderan. karena saya ganti tipe headset nya",Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI0093,Daffa,5,Mantapp bangett aman nyampe selamat,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI0053,M***d,5,"wih mantep nih headset walaupun ya cuman bagian kardus nya agak sobek cuman ya gpp, lagian belinya headset bukan kardus.",Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI3316,Denzel,5,none,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI3317,A***S,5,Barang sesuai ekspektasi pengiriman sangat cepat respon penjual sangat cepat dan ramah,Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI0250,R***i,5,"Barang sesuai pesanan, semoga awet",Lebih dari 1 tahun lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI3318,satrio,5,Barang mantapppp,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI3147,Dio,5,⭐⭐⭐⭐⭐,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI1395,Alex,5,"Brg sesuai yg ditawarkan, segel bagus, Top, pertahankan kepuasan pelanggan.",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI3319,Harfia,5,"RECOMENDED SELLER. PELAYANAN CEPAT, BARANG AJIIBBBB. MANTAP KAPTEN TINGKATKAN PELAYANAN.",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI3320,BAYU,5,Mantapp boss,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI0113,Ariq,5,Barang nya bagusss banget,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2357,Rexus Headset Gaming Thundervox Stream HX25,UI3321,Herman,5,Produk sesuai deskription .... Pengiriman alhamdullilah cepat,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI0068,Fajar,5,"deskmat-nya bagus, masih masuk dengan skema warna setup saat ini",11 bulan lalu,Varian: Black Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI3322,a***q,5,"super nice, barangnya bagus, thank you",Lebih dari 1 tahun lalu,Varian: Black Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI0121,Rayhan,5,Nice product,Lebih dari 1 tahun lalu,Varian: Black Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI1249,Erwin,5,barangnya bagus kualitas bahanya juga oke tebel warnanya match dengan peripheral saya,Lebih dari 1 tahun lalu,Varian: Tosca Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI3323,MRafif,5,"bagus bahannya, cuman bagian jahitan tepi deskmatnya ada yg nga rapi dikit",Lebih dari 1 tahun lalu,Varian: Black Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI0454,Albert,5,Mantaaap,Lebih dari 1 tahun lalu,Varian: Black Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI0685,M***a,5,GUD,Lebih dari 1 tahun lalu,Varian: Olive Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI3324,avik,5,"keren, besar, rapih, memuaskan",Lebih dari 1 tahun lalu,Varian: Olive Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI3325,Setiyo,5,none,Lebih dari 1 tahun lalu,Varian: Tosca Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI0774,Alexius,5,"kualitas luar biasa. tebal dan empuk, jahitan rapi dan surfacenya halus.",Lebih dari 1 tahun lalu,Varian: Black Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI0634,Christian,5,none,Lebih dari 1 tahun lalu,Varian: Tosca Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI0157,Arief,5,lebih keren daripada yang digambar,Lebih dari 1 tahun lalu,Varian: Black Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI1961,Fatih,5,"cukup gede, muat keyboard full size, permukaan nya agak licin gak terlalu grip seperti mouse pad gamming cocok buat multifungsi. sticker bonus dari toko nya lucu juga hah...",Lebih dari 1 tahun lalu,Varian: Black Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2358,Noir Dune Deskmat Cloth Gaming Mouse Pad / mousepad,UI0886,C***y,5,"lansung dikirim, barang bagus, thanks",Lebih dari 1 tahun lalu,Varian: Black Dune,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Pad Gaming"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI0830,Edo,5,Mantap waupun extend 1 hari tp barang kualitas baru dan bagus,Lebih dari 1 tahun lalu,Varian: RED SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI0051,Kevin,5,mantap,Lebih dari 1 tahun lalu,Varian: RED SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI0649,S***t,5,barang berfungsi dengan baik,Lebih dari 1 tahun lalu,Varian: BLUE SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI2599,Aprianus,5,Terima kasih Goodgamingshop. udah lengkap asesoris laptop saya. kualitasnya juara. Jangan ragu beli disini. Sukses selalu 🤘👍,Lebih dari 1 tahun lalu,Varian: BLUE SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI3326,Lastri,5,Keyboardnya mantap dan enak digunakan. Enak banget buat nge-game. Build quality-nya terbaik.,Lebih dari 1 tahun lalu,Varian: BLUE SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI0035,Hans,5,Keyboardnya mantap dan enak digunakan.,Lebih dari 1 tahun lalu,Varian: RED SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI0389,N***a,5,Keyboard oke,Lebih dari 1 tahun lalu,Varian: RED SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI1466,L***e,5,"Keyboard nya ok , puas👍🏻👍🏻",Lebih dari 1 tahun lalu,Varian: RED SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI3327,yudha,4,"Untuk harga nya yang segini, ini worth it banget, tapi satu hal yang mungkin jadi drawback adalah software nya fantech itu sendiri terus ngk tau ini masalah keyboard yang...",Lebih dari 1 tahun lalu,Varian: BLUE SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI3328,Pati,5,"Barang sampai dengan cepat, mantap lah goodgaming shop 😘😘😘",Lebih dari 1 tahun lalu,Varian: RED SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI3329,J***E,2,"Kok malah hitam yang dikirim. Pelayanan nya kurang, tolong di tingkatkan lagi. Chat di balas lebih cepat. Proses Dipercepat juga. Barang oke.",Lebih dari 1 tahun lalu,Varian: RED SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI2051,Kurniawan,5,barang sudah saya terima. makasi,Lebih dari 1 tahun lalu,Varian: BLUE SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI0685,M***a,5,"produk ok, proses cepat👍",Lebih dari 1 tahun lalu,Varian: RED SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI0064,R***a,5,none,Lebih dari 1 tahun lalu,Varian: RED SWITCH,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2359,Fantech MAXPOWER MK853 Mechanical Keyboard Gaming SPACE EDITION,UI3330,Amanda,5,mantab.... barang datang tanpa luka,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Game Capture Card & Stream Deck"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI3213,Reynaldi,5,Mantap sampai dengan cepat dan respon sellernya ngebantu banget buat nentuin mau beli yg mana. Recommended seller 👌,10 bulan lalu,Varian: Putih,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI1086,H***i,5,Recommended seller Respon cepat dan barangnya berkualitas,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI0055,F***o,5,mantap gan,Lebih dari 1 tahun lalu,Varian: Hitam,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI3331,GABRIEL,5,none,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI3332,Ridge,5,Terbaik kalo belanja d ggs,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI0410,A***r,5,- Kualitas suara OK - dicoba buat main game FPS enak banget buat dengerin step musuh - utk dengerin musik bas lumayan nendang - gw coba pake 1 jaman gak anget di telinga...,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI0086,W***m,5,"dapat bonus sticker, kartu, sama gantungan kunci. respon seller 30mnit-1jam. barang sudah jalan tanpa ada masalah. mantab.",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI0060,Muhammad,5,"gokillll mulus sampai tujuan, kualitas barang mantap!!",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI0974,Ghazy,4,"pokoknya mantap, sayang bonus yg di deskripsi ga dikasih..",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI0834,Aloysius,5,Barang nya dah sampai sayang gabisa pake gojek tapi aman si thank you ggs,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI0427,sureksha,5,Pasti manteppp,Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI3333,Seto,5,"Seller ramah & responsive, barang ori dan langsung ke detect di app steelseries. Terimakasih bosnus gantungan kunci & stickernya..",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2360,Steelseries Arctis 7+ Wireless - Gaming Headset,UI3334,Fawzy,5,"mantapppp, barang selamat sampai tujuan gk ada ada kerusakan, adminnya fast respon👍 juaranya goodgamingshop",Lebih dari 1 tahun lalu,none,"Komputer & Laptop, Aksesoris PC Gaming, Headset Gaming"
PI2361,WL Mouse BEAST X Wireless Gaming Mouse,UI0036,A***i,5,"sensor bagus, mouse ringan. pindah dari dav3pro krn kegedean, sejauh ini sih enak shape nya",2 minggu lalu,Varian: Gold Black,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
PI2361,WL Mouse BEAST X Wireless Gaming Mouse,UI1295,N***l,5,kata amink oke,3 minggu lalu,Varian: Gold Black,"Komputer & Laptop, Aksesoris PC Gaming, Mouse Gaming"
